"","ID","birth_date","sex","ID_father","ID_mother","mother","father","date_prev_birth","HH_ID","hh_position"
"415",397778,1990-05-23,2,NA,172180,0,0,NA,330313,1
"416",399648,1990-10-03,2,NA,299791,0,0,NA,168033,1
"417",401307,1991-02-20,1,NA,289525,0,0,NA,199343,1
"418",402031,1991-03-16,2,187558,179068,0,0,NA,120116,1
"419",402032,1991-03-24,2,187558,179068,0,0,NA,120116,1
"420",402570,1991-05-19,1,NA,251009,0,0,NA,342774,1
"421",402737,1991-05-20,2,211543,223776,0,0,NA,255311,1
"422",403033,1991-06-19,2,NA,267361,0,0,NA,222457,1
"423",404186,1991-09-08,1,NA,259213,0,0,NA,193945,1
"424",406082,1992-01-19,1,NA,172180,0,0,NA,330313,1
"425",406148,1992-01-07,2,255873,316795,0,0,NA,291713,1
"426",406153,1992-01-13,1,275444,274911,0,0,NA,103251,1
"427",410822,1993-01-28,2,236410,264824,0,0,NA,33715,1
"428",411089,1993-02-21,1,232538,239516,0,0,NA,157053,1
"429",411579,1993-03-09,2,198072,260807,0,0,NA,278091,1
"430",411778,1993-03-10,2,255873,316795,0,0,NA,291713,1
"431",412280,1993-05-31,2,275444,274911,0,0,NA,103251,1
"432",412981,1993-06-03,1,237337,267718,0,0,NA,174324,1
"433",415171,1993-12-03,2,113861,118344,0,0,NA,107421,5
"434",416301,1994-02-08,1,241565,268696,0,0,NA,242446,1
"435",417879,1994-06-07,2,198072,260807,0,0,NA,278091,1
"436",418438,1994-08-15,2,241705,265805,0,0,NA,314692,1
"437",419709,1994-11-27,1,288106,322013,0,0,NA,73024,1
"438",420199,1994-12-01,1,284813,321378,0,0,NA,65978,1
"439",422259,1995-06-03,2,236410,264824,0,0,NA,33715,1
"440",422260,1995-06-25,2,236410,264824,0,0,NA,33715,1
"441",424116,1995-10-16,2,NA,259213,0,0,NA,193945,5
"442",424411,1995-11-20,2,NA,299791,0,0,NA,168033,1
"443",426273,1996-04-14,1,255873,316795,0,0,NA,291713,1
"444",426726,1996-05-27,2,225385,308567,0,0,NA,303700,1
"445",426780,1996-05-06,2,NA,322205,0,0,NA,168677,1
"446",427117,1996-06-08,1,NA,289795,0,0,NA,132843,1
"447",430793,1997-03-26,2,113861,118344,0,0,NA,107421,5
"448",430856,1997-03-02,2,292256,304204,0,0,NA,242219,1
"449",431548,1997-05-21,1,284010,287479,0,0,NA,217766,1
"450",431858,1997-05-27,1,284813,321378,0,0,NA,65978,1
"451",432068,1997-06-08,2,236047,216640,0,0,NA,289022,1
"452",432084,1997-06-08,1,241705,265805,0,0,NA,314692,1
"453",432189,1997-06-20,1,NA,322205,0,0,NA,168677,1
"454",432361,1997-06-06,2,255873,316795,0,0,NA,291713,1
"455",435490,1998-02-20,1,275444,274911,0,0,NA,103251,1
"456",435515,1998-02-14,1,255852,330019,0,0,NA,313539,1
"457",436284,1998-04-26,2,198072,260807,0,0,NA,278091,1
"458",438875,1998-10-16,2,203974,314528,0,0,NA,434471,1
"459",439321,1998-11-20,1,292256,304204,0,0,NA,242219,1
"460",440430,1999-02-24,1,NA,289795,0,0,NA,132843,1
"461",440966,1999-03-08,2,284010,287479,0,0,NA,217766,1
"462",441327,1999-04-17,2,288106,322013,0,0,NA,73024,1
"463",441830,1999-05-29,1,236410,264824,0,0,NA,33715,1
"464",443518,1999-09-23,1,255852,330019,0,0,NA,313539,1
"465",444119,1999-10-26,1,259695,318374,0,0,NA,49969,1
"466",444450,1999-11-10,1,NA,335269,0,0,NA,143037,1
"467",444488,1999-11-28,1,203974,314528,0,0,NA,434471,1
"468",445046,1999-12-21,1,295721,297210,0,0,NA,175519,1
"469",446713,2000-04-28,1,303267,341745,0,0,NA,52328,1
"470",447058,2000-05-21,1,310276,340419,0,0,NA,324152,1
"471",449153,2000-10-16,1,319658,NA,0,0,NA,14836,5
"472",452183,2001-05-29,2,259695,318374,0,0,NA,49969,1
"473",452567,2001-06-01,1,288106,322013,0,0,NA,73024,1
"474",453903,2001-08-25,1,NA,361476,0,0,NA,188265,1
"475",455302,1930-12-01,1,NA,NA,0,0,NA,402119,3
"476",455896,1936-09-06,2,NA,NA,0,0,NA,402119,3
"477",457243,1947-06-12,1,NA,NA,0,0,NA,215728,3
"478",457845,1951-05-22,2,NA,NA,0,0,NA,215728,3
"479",460213,1963-08-05,1,NA,NA,0,1,NA,139980,3
"480",460789,1966-08-31,2,NA,NA,1,0,1997-06-30,139980,3
"481",461659,1972-05-21,1,NA,NA,0,0,NA,191407,2
"482",465047,1995-10-07,2,460213,460789,0,0,NA,139980,1
"483",465358,1997-10-31,2,460213,460789,0,0,NA,139980,1
"484",472133,1956-02-26,2,NA,NA,0,0,NA,74089,3
"485",472630,1958-07-17,2,NA,NA,1,0,1985-06-30,325349,3
"486",472735,1959-01-04,1,NA,NA,0,1,NA,325349,3
"487",472849,1959-06-22,1,NA,NA,0,0,NA,74089,3
"488",473350,1961-08-14,2,NA,NA,0,0,NA,40593,3
"489",473984,1964-04-18,1,NA,NA,0,0,NA,40593,3
"490",474152,1964-11-04,1,NA,NA,0,1,NA,149069,3
"491",475184,1969-01-08,2,NA,NA,1,0,2001-06-30,106467,3
"492",475867,1972-01-29,1,NA,NA,0,1,NA,106467,3
"493",475892,1972-02-16,2,NA,NA,1,0,1999-06-30,149069,3
"494",477509,1981-10-17,2,472735,472630,0,0,NA,325349,1
"495",478132,1985-12-23,2,472735,472630,0,0,NA,325349,1
"496",478383,1987-08-03,2,474152,475892,0,0,NA,149069,1
"497",479218,1992-09-13,2,474152,475892,0,0,NA,149069,1
"498",479653,1995-04-21,2,474152,475892,0,0,NA,149069,1
"499",479902,1996-10-07,2,474152,475892,0,0,NA,149069,1
"500",480319,1999-04-29,1,475867,475184,0,0,NA,106467,1
"501",480348,1999-06-12,2,474152,475892,0,0,NA,149069,1
"502",480693,2001-07-03,1,475867,475184,0,0,NA,106467,1
"503",481356,1928-01-22,2,NA,NA,0,0,NA,129352,3
"504",481489,1929-10-29,1,NA,NA,0,0,NA,129352,3
"505",482112,1936-06-30,1,NA,NA,0,0,NA,110233,3
"506",482273,1937-12-17,2,NA,NA,0,0,NA,110233,3
"507",482975,1944-07-07,1,NA,NA,0,0,NA,322889,2
"508",482981,1944-08-15,1,NA,NA,0,1,NA,19891,3
"509",483693,1950-01-21,2,NA,NA,1,0,NA,19891,3
"510",484164,1953-03-04,1,NA,NA,0,0,NA,172452,2
"511",487476,1973-09-11,2,482981,483693,0,0,NA,19891,1
"512",491838,1921-08-22,2,NA,NA,0,0,NA,213892,2
"513",491909,1921-12-24,2,NA,NA,0,0,NA,293037,2
"514",492394,1924-03-25,1,NA,NA,0,0,NA,336798,3
"515",493842,1929-02-12,2,NA,NA,0,0,NA,336798,3
"516",497860,1939-05-13,2,NA,NA,0,0,NA,422327,5
"517",499867,1944-06-16,1,NA,NA,0,1,NA,302803,3
"518",499939,1944-08-20,2,NA,NA,1,0,NA,302803,3
"519",501162,1947-02-14,1,NA,NA,0,1,NA,283722,3
"520",502107,1949-01-09,1,NA,NA,0,0,NA,422327,3
"521",502794,1950-05-31,2,NA,NA,0,0,NA,422327,3
"522",503054,1950-11-26,2,NA,NA,0,0,NA,315712,2
"523",505016,1954-05-10,1,NA,NA,0,1,NA,432510,3
"524",505888,1955-10-11,2,NA,NA,1,0,1979-06-30,283722,3
"525",507801,1958-12-20,1,NA,NA,0,1,NA,27118,3
"526",507929,1959-03-10,2,NA,NA,1,0,1991-06-30,432510,3
"527",508345,1959-10-17,2,NA,NA,1,0,1984-06-30,27118,3
"528",508856,1960-08-09,2,NA,NA,1,0,1993-06-30,209370,4
"529",509727,1962-01-13,2,NA,NA,0,0,NA,421326,2
"530",510106,1962-08-23,2,NA,NA,1,0,1994-06-30,193799,3
"531",511377,1964-11-22,1,NA,NA,0,1,NA,193799,3
"532",512339,1966-08-07,1,NA,NA,0,0,NA,36617,2
"533",513622,1969-05-19,2,NA,NA,1,0,2000-06-30,130258,3
"534",513985,1970-03-03,1,NA,NA,0,1,NA,130258,3
"535",514043,1970-05-04,1,499867,499939,0,0,NA,302803,1
"536",517586,1979-02-25,1,501162,505888,0,0,NA,283722,1
"537",519971,1984-01-31,2,507801,508345,0,0,NA,27118,1
"538",522250,1988-10-13,1,505016,507929,0,0,NA,432510,1
"539",522551,1989-06-03,2,NA,508856,0,0,NA,209370,1
"540",523443,1991-04-09,1,505016,507929,0,0,NA,432510,1
"541",523520,1991-05-14,2,511377,510106,0,0,NA,193799,1
"542",524590,1993-10-16,2,NA,508856,0,0,NA,209370,1
"543",524835,1994-05-26,1,511377,510106,0,0,NA,193799,1
"544",526549,1998-10-09,1,513985,513622,0,0,NA,130258,1
"545",527133,2000-07-10,1,513985,513622,0,0,NA,130258,1
"546",528077,1922-10-29,2,NA,NA,0,0,NA,176637,3
"547",528166,1923-08-23,1,NA,NA,0,0,NA,176637,3
"548",528959,1929-04-24,1,NA,NA,0,0,NA,277116,3
"549",529840,1933-09-21,2,NA,NA,0,0,NA,277116,3
"550",529937,1934-03-31,2,NA,NA,0,0,NA,374244,3
"551",529954,1934-04-16,1,NA,NA,0,0,NA,374244,3
"552",530408,1936-05-12,2,NA,NA,0,0,NA,442625,2
"553",536086,1955-05-26,2,NA,NA,1,0,1988-06-30,238199,3
"554",536127,1955-06-04,1,NA,NA,0,1,NA,273892,3
"555",536803,1957-03-20,1,NA,NA,0,1,NA,238199,3
"556",537330,1958-05-06,1,NA,NA,0,1,NA,427653,3
"557",538878,1961-08-27,2,NA,NA,1,0,2001-10-01,427653,3
"558",541319,1966-07-11,2,NA,NA,1,0,NA,431499,3
"559",541606,1967-03-17,1,NA,NA,0,1,NA,431499,3
"560",542173,1968-08-31,1,NA,NA,0,1,NA,53600,3
"561",542492,1969-07-25,2,NA,NA,1,0,2001-06-30,53600,3
"562",542517,1969-08-07,1,NA,NA,0,1,NA,93892,3
"563",543386,1972-02-25,2,NA,NA,1,0,1999-06-30,93892,3
"564",544315,1975-05-15,2,NA,NA,1,0,2000-06-30,273892,3
"565",546793,1984-01-18,2,537330,538878,0,0,NA,427653,1
"566",547339,1985-10-13,2,537330,538878,0,0,NA,427653,1
"567",548139,1988-02-24,2,541606,541319,0,0,NA,431499,1
"568",548175,1988-03-28,1,536803,536086,0,0,NA,238199,1
"569",551596,1997-11-12,2,536127,544315,0,0,NA,273892,1
"570",552138,1999-08-04,2,542517,543386,0,0,NA,93892,1
"571",552192,1999-11-01,1,542173,542492,0,0,NA,53600,1
"572",552332,2000-05-14,1,536127,544315,0,0,NA,273892,1
"573",552428,2000-09-11,1,541606,541319,0,0,NA,431499,1
"574",552566,2001-04-17,2,542173,542492,0,0,NA,53600,1
"575",553977,1925-02-25,1,NA,NA,0,0,NA,302002,2
"576",554863,1928-10-19,1,NA,NA,0,0,NA,437171,3
"577",555552,1931-06-17,2,NA,NA,0,0,NA,437171,3
"578",558057,1941-01-11,2,NA,NA,0,0,NA,92154,3
"579",558304,1942-03-29,1,NA,NA,0,0,NA,92154,3
"580",559808,1947-08-17,1,NA,NA,0,0,NA,393284,3
"581",560282,1949-04-08,2,NA,NA,0,0,NA,393284,3
"582",560319,1949-05-19,1,NA,NA,0,1,NA,274960,3
"583",562840,1957-02-08,2,NA,NA,1,0,1992-06-30,274960,3
"584",563733,1959-10-27,1,NA,NA,0,1,NA,114820,3
"585",564855,1963-03-14,2,NA,NA,1,0,1994-06-30,114820,3
"586",566025,1966-11-07,1,NA,NA,0,1,NA,136552,3
"587",569332,1980-05-28,2,NA,NA,1,0,2001-06-30,136552,3
"588",571279,1987-07-11,1,560319,562840,0,0,NA,274960,1
"589",571755,1989-03-01,1,563733,564855,0,0,NA,114820,1
"590",572256,1991-03-20,1,563733,564855,0,0,NA,114820,1
"591",572588,1992-05-05,2,560319,562840,0,0,NA,274960,1
"592",573043,1994-03-18,1,563733,564855,0,0,NA,114820,1
"593",574526,2001-03-08,2,566025,569332,0,0,NA,136552,1
"594",577684,1943-02-14,1,NA,NA,0,1,NA,255009,3
"595",578369,1946-06-20,1,NA,NA,0,0,NA,60298,2
"596",578601,1947-07-30,2,NA,NA,1,0,NA,65991,4
"597",578822,1948-05-08,2,NA,NA,1,0,NA,255009,3
"598",581199,1958-06-28,1,NA,NA,0,0,NA,377938,3
"599",581959,1961-05-03,2,NA,NA,0,0,NA,377938,3
"600",582568,1963-05-21,2,NA,NA,1,0,1999-06-30,347313,3
"601",583934,1968-07-28,1,NA,NA,0,1,NA,347313,3
"602",585523,1975-11-28,2,NA,578601,0,0,NA,65991,1
"603",586923,1982-12-14,2,577684,578822,0,0,NA,255009,1
"604",590220,1997-05-23,2,583934,582568,0,0,NA,347313,1
"605",590617,1999-03-21,2,583934,582568,0,0,NA,347313,1
"606",591334,1921-06-11,2,NA,NA,0,0,NA,441866,2
"607",593029,1939-07-02,2,NA,NA,0,0,NA,36898,2
"608",593631,1946-01-14,1,NA,NA,0,1,NA,129832,3
"609",593745,1946-10-08,1,NA,NA,0,0,NA,59037,2
"610",593917,1948-01-28,2,NA,NA,1,0,NA,129832,3
"611",593941,1948-03-07,1,NA,NA,0,1,NA,191292,3
"612",595063,1956-11-14,2,NA,NA,1,0,1985-06-30,191292,3
"613",597872,1977-11-07,1,593631,593917,0,0,NA,129832,1
"614",598639,1985-10-21,2,593941,595063,0,0,NA,191292,1
"615",600684,1925-11-17,1,NA,NA,0,1,NA,325952,3
"616",600794,1927-05-21,2,NA,NA,1,0,NA,325952,3
"617",602236,1945-03-23,1,NA,NA,0,1,NA,116866,3
"618",603232,1953-10-18,2,NA,NA,1,0,1983-06-30,116866,3
"619",603504,1955-05-05,1,600684,600794,0,0,NA,325952,1
"620",604311,1961-01-22,1,NA,NA,0,1,NA,367630,3
"621",604688,1964-03-03,2,NA,NA,1,0,1994-06-30,367630,3
"622",606446,1983-03-02,1,602236,603232,0,0,NA,116866,1
"623",607581,1992-05-25,2,604311,604688,0,0,NA,367630,1
"624",607791,1994-04-08,1,604311,604688,0,0,NA,367630,1
"625",609992,1931-02-11,1,NA,NA,0,0,NA,53985,3
"626",611249,1939-01-03,2,NA,NA,0,0,NA,296481,3
"627",611595,1940-11-24,1,NA,NA,0,0,NA,296481,3
"628",612579,1945-07-06,1,NA,NA,0,0,NA,116650,3
"629",613071,1947-07-07,2,NA,NA,0,0,NA,116650,3
"630",613782,1950-06-13,2,NA,NA,1,0,NA,12053,3
"631",614149,1952-02-25,1,NA,NA,0,1,NA,12053,3
"632",614268,1952-07-07,2,NA,NA,0,0,NA,53985,3
"633",620273,1977-06-11,1,614149,613782,0,0,NA,12053,1
"634",627065,1925-11-24,2,NA,NA,0,0,NA,92432,2
"635",627965,1930-01-28,1,NA,NA,0,1,NA,383725,3
"636",628614,1932-08-12,1,NA,NA,0,0,NA,195912,3
"637",628727,1933-01-15,2,NA,NA,0,0,NA,195912,3
"638",628868,1933-07-27,2,NA,NA,1,0,NA,383725,3
"639",629686,1936-08-21,1,NA,NA,0,0,NA,203710,3
"640",631474,1942-08-21,2,NA,NA,0,0,NA,143188,3
"641",631704,1943-04-11,1,NA,NA,0,0,NA,143188,3
"642",632273,1944-11-05,1,NA,NA,0,0,NA,36343,3
"643",632810,1946-06-06,2,NA,NA,1,0,NA,330617,3
"644",633075,1947-02-17,1,NA,NA,0,0,NA,156590,3
"645",633199,1947-06-09,2,NA,NA,0,0,NA,156590,3
"646",633364,1947-11-07,1,NA,NA,0,1,NA,17646,3
"647",633424,1948-02-22,1,NA,NA,0,1,NA,330617,3
"648",633651,1948-09-03,2,NA,NA,0,0,NA,260769,3
"649",634087,1949-10-15,2,NA,NA,0,0,NA,36343,3
"650",634169,1950-01-05,2,NA,NA,1,0,NA,17646,3
"651",634460,1950-12-28,1,NA,NA,0,0,NA,260769,3
"652",634647,1951-06-07,1,NA,NA,0,0,NA,409014,2
"653",634941,1952-05-07,1,NA,NA,0,1,NA,123136,3
"654",634959,1952-05-14,2,NA,NA,0,0,NA,203710,3
"655",635740,1954-07-23,2,NA,NA,1,0,1981-06-30,123136,3
"656",638339,1961-01-17,1,NA,NA,0,1,NA,115050,3
"657",638470,1961-04-15,1,NA,NA,0,1,NA,332541,3
"658",638655,1961-08-08,1,627965,628868,0,0,NA,383725,1
"659",638875,1962-03-24,2,NA,NA,1,0,1991-06-30,332541,3
"660",639602,1963-11-01,2,NA,NA,1,0,1999-06-30,115050,3
"661",639757,1964-03-15,1,627965,628868,0,0,NA,383725,1
"662",640816,1966-11-29,1,627965,628868,0,0,NA,383725,1
"663",641240,1968-01-04,2,627965,628868,0,0,NA,383725,1
"664",641964,1970-05-19,2,NA,NA,1,0,1999-06-30,203543,3
"665",642194,1971-04-26,1,NA,NA,0,1,NA,203543,3
"666",643994,1978-08-13,2,633424,632810,0,0,NA,330617,1
"667",644139,1979-03-12,1,634941,635740,0,0,NA,123136,1
"668",644773,1981-05-21,1,634941,635740,0,0,NA,123136,1
"669",644922,1981-12-26,2,633364,634169,0,0,NA,17646,1
"670",645230,1983-01-26,1,633364,634169,0,0,NA,17646,1
"671",646685,1987-12-23,2,638470,638875,0,0,NA,332541,1
"672",647284,1989-10-01,1,638470,638875,0,0,NA,332541,1
"673",648066,1991-12-19,2,638470,638875,0,0,NA,332541,1
"674",648116,1992-02-25,2,638339,639602,0,0,NA,115050,1
"675",648938,1994-08-07,2,638339,639602,0,0,NA,115050,1
"676",650036,1998-08-27,1,642194,641964,0,0,NA,203543,1
"677",650209,1999-05-24,1,638339,639602,0,0,NA,115050,1
"678",650310,1999-10-20,1,642194,641964,0,0,NA,203543,1
"679",651974,1927-11-19,1,NA,NA,0,0,NA,388477,3
"680",653285,1935-01-11,2,NA,NA,0,0,NA,388477,3
"681",654114,1939-01-30,2,NA,NA,1,0,NA,264865,4
"682",654935,1943-03-30,1,NA,NA,0,0,NA,209233,3
"683",655362,1945-01-18,2,NA,NA,0,0,NA,209233,3
"684",656492,1949-06-30,2,NA,NA,0,0,NA,204529,3
"685",656530,1949-08-26,1,NA,NA,0,1,NA,159184,3
"686",656711,1950-05-30,2,NA,NA,1,0,NA,159184,3
"687",656832,1950-10-25,1,NA,NA,0,0,NA,204529,3
"688",661914,1966-08-08,2,NA,NA,1,0,2001-12-01,167736,4
"689",663120,1970-12-18,1,NA,654114,0,0,NA,264865,1
"690",664232,1976-07-31,1,656530,656711,0,0,NA,159184,1
"691",664896,1979-05-25,1,656530,656711,0,0,NA,159184,1
"692",665074,1980-02-07,2,NA,NA,0,0,NA,264865,5
"693",669005,1994-11-11,2,NA,661914,0,0,NA,167736,1
"694",671176,1931-12-13,1,NA,NA,0,0,NA,121728,3
"695",671223,1932-11-14,2,NA,NA,0,0,NA,121728,3
"696",671275,1933-09-01,2,NA,NA,0,0,NA,158889,3
"697",671322,1934-06-16,1,NA,NA,0,0,NA,158889,3
"698",671743,1941-04-08,1,NA,NA,0,1,NA,437988,3
"699",672401,1949-03-08,2,NA,NA,1,0,NA,437988,3
"700",673828,1960-07-21,1,NA,NA,0,1,NA,302298,3
"701",674085,1962-02-25,2,NA,NA,1,0,1990-06-30,302298,3
"702",676221,1982-01-24,2,671743,672401,0,0,NA,437988,1
"703",676934,1987-11-21,1,671743,672401,0,0,NA,437988,1
"704",677032,1988-09-06,1,673828,674085,0,0,NA,302298,1
"705",677070,1988-12-16,2,671743,672401,0,0,NA,437988,1
"706",677308,1990-09-24,2,673828,674085,0,0,NA,302298,1
"707",677449,1991-10-04,1,671743,672401,0,0,NA,437988,1
"708",678821,1916-07-20,2,NA,NA,0,0,NA,127774,3
"709",678867,1917-03-10,1,NA,NA,0,0,NA,127774,3
"710",679612,1922-12-01,2,NA,NA,0,0,NA,369350,2
"711",680871,1928-03-06,1,NA,NA,0,0,NA,249476,3
"712",681184,1929-03-19,2,NA,NA,0,0,NA,357109,2
"713",681212,1929-05-07,1,NA,NA,0,0,NA,5420,2
"714",681506,1930-06-26,2,NA,NA,0,0,NA,249476,3
"715",684053,1939-11-18,2,NA,NA,0,0,NA,100646,2
"716",684730,1943-01-24,2,NA,NA,1,0,NA,265869,4
"717",686177,1948-03-11,1,NA,NA,0,1,NA,232334,3
"718",688913,1956-08-07,2,NA,NA,1,0,1993-06-30,232334,3
"719",690925,1962-02-19,1,NA,NA,0,1,NA,108258,4
"720",691909,1964-08-21,1,NA,NA,0,1,NA,287812,3
"721",692306,1965-10-12,2,NA,NA,1,0,1994-06-30,287812,3
"722",692840,1967-04-09,2,NA,NA,0,0,NA,439146,2
"723",695297,1975-09-18,1,NA,684730,0,0,NA,265869,1
"724",696401,1979-10-16,1,NA,NA,0,0,NA,94610,2
"725",697148,1982-03-18,1,NA,NA,0,0,NA,116087,2
"726",699246,1989-07-28,1,686177,688913,0,0,NA,232334,1
"727",699329,1989-11-11,1,691909,692306,0,0,NA,287812,1
"728",700430,1993-05-25,1,686177,688913,0,0,NA,232334,1
"729",700649,1994-03-10,2,690925,NA,0,0,NA,108258,1
"730",700711,1994-05-20,1,691909,692306,0,0,NA,287812,1
"731",701591,1997-06-12,1,690925,NA,0,0,NA,108258,1
"732",703233,1924-04-02,2,NA,NA,0,0,NA,325803,2
"733",707648,1967-04-07,1,NA,NA,0,1,NA,378310,3
"734",707828,1968-06-28,2,NA,NA,1,0,1995-06-30,378310,3
"735",710022,1990-08-14,1,707648,707828,0,0,NA,378310,1
"736",710343,1993-12-12,2,707648,707828,0,0,NA,378310,1
"737",710485,1995-06-25,2,707648,707828,0,0,NA,378310,1
"738",712760,1931-09-24,1,NA,NA,0,0,NA,230794,3
"739",712938,1932-12-16,2,NA,NA,0,0,NA,230794,3
"740",713092,1934-02-13,1,NA,NA,0,0,NA,416240,3
"741",714150,1940-03-28,2,NA,NA,0,0,NA,416240,3
"742",714761,1943-09-09,1,NA,NA,0,1,NA,390103,3
"743",714920,1944-05-22,2,NA,NA,1,0,NA,390103,3
"744",716868,1952-02-01,2,NA,NA,0,0,NA,276431,3
"745",717572,1954-10-28,1,NA,NA,0,0,NA,276431,3
"746",718045,1956-06-29,1,NA,NA,0,1,NA,376890,3
"747",718251,1957-03-29,1,NA,NA,0,0,NA,208949,3
"748",718866,1959-04-19,1,NA,NA,0,1,NA,210060,3
"749",718877,1959-04-13,2,NA,NA,0,0,1979-06-30,208949,3
"750",719025,1959-09-05,2,NA,NA,1,0,1997-06-30,376890,3
"751",719412,1960-12-01,2,NA,NA,1,0,1990-06-30,210060,3
"752",721827,1969-07-04,2,NA,NA,0,0,NA,338751,3
"753",722038,1970-06-29,2,714761,714920,0,0,NA,390103,1
"754",723098,1976-05-31,1,NA,NA,0,0,NA,338751,3
"755",725061,1985-06-05,2,718866,719412,0,0,NA,210060,1
"756",725291,1986-05-09,1,718045,719025,0,0,NA,376890,1
"757",725591,1987-08-07,2,718866,719412,0,0,NA,210060,1
"758",725666,1987-12-02,2,718045,719025,0,0,NA,376890,1
"759",726117,1989-10-10,2,718045,719025,0,0,NA,376890,1
"760",726369,1990-10-13,1,718866,719412,0,0,NA,210060,1
"761",727840,1997-01-28,1,718045,719025,0,0,NA,376890,1
"762",729593,1927-02-17,2,NA,NA,0,0,NA,184777,2
"763",730424,1933-05-01,1,NA,NA,0,0,NA,427242,2
"764",730533,1934-03-27,1,NA,NA,0,0,NA,309797,3
"765",730723,1935-05-28,2,NA,NA,0,0,NA,162287,3
"766",730782,1935-10-04,1,NA,NA,0,0,NA,162287,3
"767",730843,1936-03-04,2,NA,NA,0,0,NA,309797,3
"768",731097,1938-02-26,2,NA,NA,0,0,NA,231138,2
"769",731493,1940-10-20,2,NA,NA,0,0,NA,97456,2
"770",731882,1943-06-29,1,NA,NA,0,0,NA,340156,3
"771",733436,1951-06-16,2,NA,NA,1,0,NA,65838,4
"772",734103,1954-08-18,2,NA,NA,0,0,1978-06-30,340156,3
"773",736746,1965-09-25,1,NA,NA,0,1,NA,215793,4
"774",740367,1986-04-23,1,NA,733436,0,0,NA,65838,1
"775",741658,1993-09-26,1,736746,NA,0,0,NA,215793,1
"776",743002,1917-07-05,1,NA,NA,0,0,NA,148710,3
"777",743040,1919-08-09,2,NA,NA,0,0,NA,148710,3
"778",757028,1948-12-18,1,NA,NA,0,0,NA,36294,2
"779",758686,1954-10-16,1,NA,NA,0,1,NA,130701,3
"780",758738,1954-12-02,1,NA,NA,0,0,NA,119079,2
"781",759742,1957-12-02,1,NA,NA,0,0,NA,306726,2
"782",760395,1959-11-25,2,NA,NA,1,0,1984-06-30,130701,3
"783",761917,1964-11-18,1,NA,NA,0,1,NA,366088,3
"784",762177,1965-11-13,2,NA,NA,1,0,1998-06-30,60852,3
"785",762576,1967-07-21,2,NA,NA,1,0,2000-06-30,366088,3
"786",762756,1968-06-20,1,NA,NA,0,0,NA,108758,3
"787",762947,1969-07-13,1,NA,NA,0,1,NA,60852,3
"788",763070,1970-03-28,2,NA,NA,0,0,NA,108758,3
"789",763910,1975-05-06,1,NA,NA,0,0,NA,135130,3
"790",764503,1978-09-25,2,NA,NA,0,0,NA,135130,3
"791",765756,1983-07-10,2,758686,760395,0,0,NA,130701,1
"792",766089,1984-12-31,2,758686,760395,0,0,NA,130701,1
"793",767560,1990-09-05,2,762947,762177,0,0,NA,60852,1
"794",768145,1992-10-08,1,762947,762177,0,0,NA,60852,1
"795",769315,1998-02-23,2,762947,762177,0,0,NA,60852,1
"796",769679,2000-03-23,2,761917,762576,0,0,NA,366088,1
"797",770530,1920-02-25,1,NA,NA,0,0,NA,431485,3
"798",770743,1921-03-06,2,NA,NA,0,0,NA,431485,3
"799",771417,1924-03-21,1,NA,NA,0,0,NA,229422,3
"800",776130,1938-04-05,2,NA,NA,0,0,NA,229422,3
"801",777900,1943-05-28,2,NA,NA,0,0,NA,372251,2
"802",778359,1944-07-15,2,NA,NA,0,0,NA,124111,3
"803",778707,1945-05-11,2,NA,NA,1,0,NA,192724,3
"804",779131,1946-05-03,1,NA,NA,0,0,NA,124111,3
"805",779168,1946-06-16,1,NA,NA,0,1,NA,87167,3
"806",780828,1950-05-16,1,NA,NA,0,1,NA,183367,3
"807",780910,1950-08-09,2,NA,NA,1,0,NA,87167,3
"808",781295,1951-06-16,1,NA,NA,0,1,NA,192724,3
"809",782604,1954-05-16,2,NA,NA,1,0,1982-06-30,183367,3
"810",783397,1955-12-03,1,NA,NA,0,1,NA,64828,3
"811",784408,1957-12-13,2,NA,NA,1,0,1985-06-30,64828,3
"812",787228,1963-03-01,1,NA,NA,0,1,NA,375682,3
"813",788233,1965-01-21,2,NA,NA,1,0,1992-06-30,318540,4
"814",789602,1967-10-13,2,NA,NA,1,0,1998-06-30,375682,3
"815",791689,1972-11-07,1,781295,778707,0,0,NA,192724,1
"816",793944,1979-09-06,2,780828,782604,0,0,NA,183367,1
"817",794550,1981-04-06,1,779168,780910,0,0,NA,87167,1
"818",794922,1982-04-02,1,780828,782604,0,0,NA,183367,1
"819",795282,1983-04-08,1,779168,780910,0,0,NA,87167,1
"820",795961,1985-03-04,1,783397,784408,0,0,NA,64828,1
"821",797832,1989-10-31,1,NA,788233,0,0,NA,318540,1
"822",798783,1992-01-27,1,NA,788233,0,0,NA,318540,1
"823",799895,1994-10-28,2,787228,789602,0,0,NA,375682,1
"824",800929,1997-09-09,1,787228,789602,0,0,NA,375682,1
"825",801369,1998-11-12,1,787228,789602,0,0,NA,375682,1
"826",804323,1937-06-07,1,NA,NA,0,0,NA,194629,3
"827",804647,1939-08-02,1,NA,NA,0,0,NA,244838,3
"828",804697,1940-01-11,2,NA,NA,0,0,NA,244838,3
"829",804804,1940-06-30,2,NA,NA,0,0,NA,194629,3
"830",806170,1947-05-20,1,NA,NA,0,0,NA,269899,2
"831",809781,1959-06-01,1,NA,NA,0,0,NA,186962,2
