"ID","HH_ID","hh_position","ID_partner","HH_ID_target","ID_partner_target","hh_position_target","event_type","ID_mother","ID_father","sex","birth_date","mother","father","age_group_hh","age_group_pop","event_date","age","main_parent","NH"
11000390,2529536,NA,NA,NA,NA,NA,"birth",8015525,3469541,"F",2011-01-25,NA,NA,1,1,2011-01-25,NA,8015525,0
11000403,1304163,NA,NA,NA,NA,NA,"birth",8570461,3781035,"F",2011-01-25,NA,NA,1,1,2011-01-25,NA,8570461,0
11000529,4732148,"union_w_child",11000717,NA,NA,NA,"immigration",NA,NA,"F",1957-12-07,NA,NA,3,3,2011-01-25,NA,NA,0
11000591,4732148,"child",NA,NA,NA,NA,"immigration",11000529,11000717,"F",2011-08-11,NA,NA,1,1,2011-01-25,NA,NA,0
11000717,4732148,"union_w_child",11000529,NA,NA,NA,"immigration",NA,NA,"M",1955-03-10,NA,NA,3,3,2011-01-25,NA,NA,0
1179119,1047877,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-01-25,NA,NA,0
5023515,698236,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-01-25,NA,NA,0
10111175,1073030,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-01-25,NA,NA,0
623241,583492,"child",NA,4731882,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-01-26,22,NA,0
2123796,1735153,"child",10168914,4731762,10168914,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-01-26,19,NA,0
10168914,2200055,"child",NA,4731762,2123796,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-01-26,19,NA,0
11000241,1414033,NA,NA,NA,NA,NA,"birth",1661641,5262617,"F",2011-01-26,NA,NA,1,1,2011-01-26,NA,1661641,0
11000449,4637000,NA,NA,NA,NA,NA,"birth",10378295,NA,"M",2011-01-26,NA,NA,1,1,2011-01-26,NA,10378295,0
6543728,3315506,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,1,NA,NA,2011-01-26,44,NA,0
6364673,2861546,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-01-26,NA,NA,0
8345149,2574342,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-01-26,NA,NA,0
9614800,3075013,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-01-26,NA,NA,0
71771,71109,"union",134994,4732061,134994,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-01-27,88,NA,1
134994,4732061,"collective",71771,4732061,71771,"collective","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-01-27,84,NA,1
11000387,4152815,NA,NA,NA,NA,NA,"birth",7951228,8026060,"M",2011-01-27,NA,NA,1,1,2011-01-27,NA,7951228,0
7469822,2637051,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-01-27,NA,NA,0
11000487,4732302,"union_w_child",11000683,NA,NA,NA,"immigration",NA,NA,"M",1989-05-06,NA,NA,3,3,2011-01-27,NA,NA,0
11000683,4732302,"union_w_child",11000487,NA,NA,NA,"immigration",NA,NA,"F",1989-09-19,NA,NA,3,3,2011-01-27,NA,NA,0
11000706,4732302,"child",NA,NA,NA,NA,"immigration",11000683,11000487,"M",2003-05-09,NA,NA,1,1,2011-01-27,NA,NA,0
11000772,4732302,"child",NA,NA,NA,NA,"immigration",11000683,11000487,"M",2001-05-06,NA,NA,1,1,2011-01-27,NA,NA,0
4593188,729256,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-01-27,NA,NA,0
9884810,4554144,"single",NA,4731839,10848357,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-01-28,26,NA,0
10848357,4710611,"single",9884810,4731839,9884810,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-01-28,31,NA,0
3706810,1061111,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-01-28,NA,NA,0
6196891,2112864,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-01-28,NA,NA,0
8615043,4304646,"single",NA,166646,NA,"non_family","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-01-29,62,NA,0
302011,291832,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-01-29,NA,NA,0
6421194,415400,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-01-29,NA,NA,0
10857986,223953,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-01-29,NA,NA,0
697057,648072,"non_family",NA,4731883,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-01-30,25,NA,0
1529564,1316956,"union_w_child",6152206,4731595,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-01-30,54,NA,0
5134688,343013,"non_family",NA,4731957,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-01-30,21,NA,0
6152206,1316956,"union_w_child",1529564,1316956,NA,"single_parent","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-01-30,55,NA,0
7889596,672473,"child",NA,4731999,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-01-30,22,NA,0
5028607,3240887,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-01-30,86,NA,0
5123586,3278294,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-01-30,NA,NA,0
5623498,216468,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-01-30,NA,NA,0
6434470,4731662,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-01-30,NA,NA,0
6988889,3900606,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-01-30,NA,NA,0
10381832,4731763,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-01-30,NA,NA,0
6726609,3452979,"child",7106251,4731832,7106251,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-01-31,33,NA,0
7106251,282818,"child",NA,4731832,6726609,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-01-31,27,NA,0
11000469,4732088,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1988-07-28,NA,NA,3,3,2011-01-31,NA,NA,0
6831068,2840577,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-01-31,NA,NA,0
8816123,3528653,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-01-31,NA,NA,0
10415512,4643139,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-01-31,NA,NA,0
932657,848298,NA,4458921,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-02-01,75,NA,0
4458921,848298,"union",NA,848298,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-01,78,NA,0
898887,820217,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-02-01,NA,NA,0
9534673,4490534,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-01,NA,NA,0
2168015,1764582,"child",NA,4731913,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-02,48,NA,0
2550591,2008833,"child",NA,4731836,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-02,NA,NA,0
6487178,3751591,"single",9555101,4731836,9555101,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-02,37,NA,0
9555101,2008833,"child",NA,4731836,6487178,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-02,27,NA,0
11000250,1745253,NA,NA,NA,NA,NA,"birth",2138916,NA,"M",2011-02-02,NA,NA,1,1,2011-02-02,NA,2138916,0
3206006,2388765,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-02,NA,NA,0
2252764,1820055,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-02-02,81,NA,0
577292,542874,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-02-02,NA,NA,0
2187412,1777349,"child",NA,4731914,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-03,24,NA,0
6098602,3628217,"child",NA,4731794,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-03,NA,NA,0
7246899,983219,"child",9572839,4731794,9572839,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-03,29,NA,0
9572839,3628217,"single_parent",NA,4731794,7246899,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-03,25,NA,0
8790445,4342005,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-02-03,90,NA,0
10849364,4710772,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-02-03,100,NA,0
4772040,1253234,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-03,NA,NA,0
8830827,670584,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-02-03,NA,NA,0
9289215,1116422,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-03,NA,NA,0
11000278,2216384,NA,NA,NA,NA,NA,"birth",3270551,9163257,"M",2011-02-04,NA,NA,1,1,2011-02-04,NA,3270551,0
11000438,4549992,NA,NA,NA,NA,NA,"birth",9860744,10424620,"F",2011-02-04,NA,NA,1,1,2011-02-04,NA,9860744,0
11000452,361876,NA,NA,NA,NA,NA,"birth",10463073,4672377,"M",2011-02-04,NA,NA,1,1,2011-02-04,NA,10463073,0
1627589,1389205,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-04,NA,NA,0
5010732,406261,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-02-04,NA,NA,0
350083,336590,"child",NA,4731754,10943165,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-05,18,NA,0
6706320,2762345,"union_w_child",6600812,2762345,6600812,"union_w_child","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-05,54,NA,0
6906697,3876770,"single",NA,4732064,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-05,87,NA,1
10943165,142650,"collective",350083,4731754,350083,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-05,18,NA,0
399365,382102,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-05,NA,NA,0
4786206,382102,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-05,NA,NA,0
6440020,2949022,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-05,NA,NA,0
7565528,382102,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-05,NA,NA,0
9854738,382102,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-05,NA,NA,0
7167456,2868493,NA,10536021,NA,NA,NA,"death",NA,NA,NA,NA,0,1,NA,NA,2011-02-05,48,NA,0
10536021,2868493,"union_w_child",NA,2868493,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-05,43,NA,0
959812,66482,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-05,NA,NA,0
3108119,2334681,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-02-05,NA,NA,0
10359377,166653,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-02-05,NA,NA,0
11000255,472367,NA,NA,NA,NA,NA,"birth",2253040,9032338,"M",2011-02-06,NA,NA,1,1,2011-02-06,NA,2253040,0
11000453,1033944,NA,NA,NA,NA,NA,"birth",10477305,8707672,"F",2011-02-06,NA,NA,1,1,2011-02-06,NA,10477305,0
6540838,3768284,"single",NA,4732061,NA,"collective","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-07,61,NA,1
11000375,2868038,NA,NA,NA,NA,NA,"birth",7613757,NA,"M",2011-02-07,NA,NA,1,1,2011-02-07,NA,7613757,0
11000441,3782434,NA,NA,NA,NA,NA,"birth",10034888,6587417,"M",2011-02-07,NA,NA,1,1,2011-02-07,NA,10034888,0
3124535,2343865,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-02-07,NA,NA,0
7241262,2677999,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-02-07,NA,NA,0
1314488,1153925,"union",9329418,2709652,NA,"non_family","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-08,38,NA,0
4802020,1956093,"other",NA,4731952,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-08,26,NA,0
5841377,3541353,"child",NA,4731966,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-08,29,NA,0
6530795,228061,"child",NA,4731980,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-08,24,NA,0
9329418,1153925,"union",1314488,1153925,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-08,32,NA,0
9377867,4460595,"single",NA,4732067,NA,"collective","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-08,88,NA,1
5126670,85703,NA,86663,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-02-08,82,NA,0
86663,85703,"union",NA,85703,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-08,81,NA,0
404517,386824,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-02-08,NA,NA,0
5408349,140726,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-08,NA,NA,0
7266258,3977620,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-08,NA,NA,0
10923748,4501585,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,4,4,2011-02-08,NA,NA,0
105181,103813,"child",NA,4731616,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-09,NA,NA,0
1592908,1363732,"child",NA,4731652,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-09,NA,NA,0
1687657,1363732,"child",NA,4731652,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-09,NA,NA,0
3838523,629935,"child",8857404,4731730,8857404,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-09,27,NA,0
4221651,103813,"child",NA,4731616,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-09,NA,NA,0
4440997,103813,"union_w_child",6074659,4731616,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-09,51,NA,0
4838469,1363732,"union_w_child",8482331,1363732,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-09,39,NA,0
5204414,103813,"child",NA,4731616,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-09,NA,NA,0
5602826,103813,"child",NA,4731616,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-09,NA,NA,0
6036231,1363732,"child",NA,4731652,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-09,NA,NA,0
6074659,103813,"union_w_child",4440997,103813,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-09,53,NA,0
8482331,1363732,"union_w_child",4838469,4731652,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-09,39,NA,0
8857404,783402,"child",NA,4731730,3838523,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-09,22,NA,0
11000208,104104,NA,NA,NA,NA,NA,"birth",105481,8581492,"F",2011-02-09,NA,NA,1,1,2011-02-09,NA,105481,0
11000251,1752229,NA,NA,NA,NA,NA,"birth",2149447,10748627,"F",2011-02-09,NA,NA,1,1,2011-02-09,NA,2149447,0
7949142,1225693,NA,1407899,NA,NA,NA,"death",NA,NA,NA,NA,0,1,NA,NA,2011-02-09,46,NA,0
1407899,1225693,"union_w_child",NA,1225693,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-09,38,NA,0
833278,764890,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-02-09,NA,NA,0
120303,118536,"child",NA,4731707,4013586,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-10,22,NA,0
2077181,1703917,"child",NA,4731911,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-10,20,NA,0
4013586,2800437,"single",120303,4731707,120303,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-10,25,NA,0
4408782,2981755,"child",NA,4731833,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-10,NA,NA,0
7591747,4063400,"single_parent",NA,4063400,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-10,73,NA,0
7967745,2981755,"child",NA,4731833,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-10,NA,NA,0
8096619,2812076,"child",NA,4732001,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-10,52,NA,0
8652280,2981755,"single_parent",NA,4731833,9680805,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-10,26,NA,0
9680805,3075991,"child",8652280,4731833,8652280,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-10,23,NA,0
11000626,209487,"non_family",NA,NA,NA,NA,"immigration",NA,NA,"F",1965-06-29,NA,NA,3,3,2011-02-10,NA,NA,0
3680414,2637752,NA,NA,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-02-10,84,NA,0
1532154,1318882,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-02-10,NA,NA,0
1905659,400037,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-02-10,NA,NA,0
4310437,531356,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-10,NA,NA,0
1807674,1518362,"other",NA,1518362,NA,"other","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-11,69,NA,0
3230820,2402430,"union_w_child",8451781,2402430,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-11,39,NA,0
3661966,2628388,"child",NA,4731778,10653505,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-11,25,NA,0
5234798,2402430,"child",NA,4731651,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-11,NA,NA,0
8451781,2402430,"union_w_child",3230820,4731651,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-11,35,NA,0
8688225,2402430,"child",NA,4731651,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-11,NA,NA,0
10653505,4680839,"single",3661966,4731778,3661966,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-11,31,NA,0
11000262,1174212,NA,NA,NA,NA,NA,"birth",2619800,1340674,"F",2011-02-11,NA,NA,1,1,2011-02-11,NA,2619800,0
11000593,4732212,"union",11000634,NA,NA,NA,"immigration",NA,NA,"F",1980-05-13,NA,NA,3,3,2011-02-11,NA,NA,0
11000634,4732212,"union",11000593,NA,NA,NA,"immigration",NA,NA,"M",1976-08-07,NA,NA,3,3,2011-02-11,NA,NA,0
11000697,4732316,"single",NA,NA,NA,NA,"immigration",NA,NA,"F",1992-02-16,NA,NA,3,3,2011-02-11,NA,NA,0
5436355,3397384,NA,8048251,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-02-11,61,NA,0
8048251,3397384,"union",NA,3397384,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-11,64,NA,0
749197,693064,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-11,NA,NA,0
574531,540422,"child",4651588,4731677,4651588,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-12,33,NA,0
3910570,2750973,"single",7401023,4731758,7401023,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-12,22,NA,0
4651588,1673127,"child",NA,4731677,574531,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-12,28,NA,0
7117524,3936716,"child",NA,4731990,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-12,22,NA,0
7401023,2833451,"child",NA,4731758,3910570,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-12,19,NA,0
7937818,4149600,"single",NA,4732064,NA,"collective","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-12,88,NA,1
10009251,3911750,"child",10058753,4731857,10058753,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-12,36,NA,0
10058753,4584072,"single",NA,4731857,10009251,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-12,55,NA,0
1417131,1232657,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-02-12,NA,NA,0
7963149,4155712,"union",8878221,4731644,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-13,25,NA,0
8878221,4155712,"union",7963149,4155712,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-13,26,NA,0
10564067,4666817,"single",NA,4731688,NA,"non_family","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-13,40,NA,0
3891842,342631,NA,NA,NA,NA,NA,"emigration",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-13,NA,NA,0
11000640,4732259,"single",NA,NA,NA,NA,"immigration",NA,NA,"M",1963-01-17,NA,NA,3,3,2011-02-13,NA,NA,0
2910667,2222846,NA,6793807,NA,NA,NA,"death",NA,NA,NA,NA,0,1,NA,NA,2011-02-13,67,NA,0
6793807,2222846,"union_w_child",NA,2222846,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-13,60,NA,0
8371245,2509267,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-02-13,NA,NA,0
2662650,2076855,"child",NA,4731811,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-14,NA,NA,0
3524902,2558306,"single",3562175,4731811,3562175,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-14,51,NA,0
3562175,2076855,"single_parent",NA,4731811,3524902,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-14,48,NA,0
5855526,3546227,"child",NA,4731967,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-14,26,NA,0
11000276,1692353,NA,NA,NA,NA,NA,"birth",3217434,2060039,"M",2011-02-14,NA,NA,1,1,2011-02-14,NA,3217434,0
11000445,4732083,NA,NA,NA,NA,NA,"birth",10116600,2477780,"F",2011-02-14,NA,NA,1,1,2011-02-14,NA,10116600,0
2477780,1963597,"other",10116600,4732083,10116600,"union_w_child","hh_transition",NA,NA,"M",NA,NA,NA,3,3,2011-02-14,38,NA,0
10116600,4451802,"single_parent",NA,4732083,2477780,"union_w_child","hh_transition",NA,NA,"F",NA,NA,NA,3,3,2011-02-14,35,NA,0
9332231,4451802,NA,NA,4732083,NA,NA,"hh_transition",NA,NA,NA,NA,NA,NA,1,1,2011-02-14,NA,NA,0
11000777,4732400,"union",11000781,NA,NA,NA,"immigration",NA,NA,"M",1986-11-19,NA,NA,3,3,2011-02-14,NA,NA,0
11000781,4732400,"union",11000777,NA,NA,NA,"immigration",NA,NA,"F",1986-07-16,NA,NA,3,3,2011-02-14,NA,NA,0
3223873,1083337,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-02-14,NA,NA,0
4889627,1127832,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-02-14,NA,NA,0
10468876,611585,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,1,1,2011-02-14,NA,NA,0
477740,453678,"single_parent",NA,4731809,4604145,"union","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-15,49,NA,0
4604145,3066371,"single",477740,4731809,477740,"union","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-15,48,NA,0
10905489,453678,"child",NA,4731809,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-15,NA,NA,0
7630014,3010616,NA,4474482,NA,NA,NA,"death",NA,NA,NA,NA,0,0,NA,NA,2011-02-15,73,NA,0
4474482,3010616,"union",NA,3010616,NA,"single","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-15,74,NA,0
1963174,1626560,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,2,2,2011-02-15,NA,NA,0
2515301,1986930,"union_w_child",2837404,4731600,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-16,40,NA,0
2837404,1986930,"union_w_child",2515301,1986930,NA,"single","hh_transition",NA,NA,"M",NA,NA,NA,NA,NA,2011-02-16,38,NA,0
5992228,1986930,"child",NA,4731600,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-16,NA,NA,0
8467708,1986930,"child",NA,4731600,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-16,NA,NA,0
8537340,1986930,"child",NA,4731600,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-16,NA,NA,0
8727801,1986930,"child",NA,4731600,NA,"child","hh_transition",NA,NA,NA,NA,NA,NA,NA,NA,2011-02-16,NA,NA,0
3888167,89666,NA,90703,NA,NA,NA,"death",NA,NA,NA,NA,0,1,NA,NA,2011-02-16,53,NA,0
90703,89666,"union_w_child",NA,89666,NA,"single_parent","hh_transition",NA,NA,"F",NA,NA,NA,NA,NA,2011-02-16,56,NA,0
9593110,4501487,NA,NA,NA,NA,NA,"age_group_transition",NA,NA,NA,NA,NA,NA,3,3,2011-02-16,NA,NA,0
